0
80
159
150
158
159
150
150
151
152
150
159
150
151
150
159
158
150
150
150
128
129
120
150
151
150
152
150
159
129
59
0
0
0
0
56
125
159
150
159
150
155
156
156
155
116
0
0
54
98
152
155
151
158
156
155
154
153
152
11
